Year,Quarter,Category,Metric,Capital,Gde SP(1),Interior,Deinter 1,Deinter 2,Deinter 3,Deinter 4,Deinter 5,Deinter 6,Deinter 7,Deinter 8,Deinter 9,Deinter 10,Estado
2021,01,Atividades de polícia judiciária,"Atividades de polícia judiciária - Total de termos circunstanciados lavrados pela Polícia
  Civil (2)",1855,2379,18649,1668,1496,2554,2096,2233,1515,1788,2437,2022,840,22883
2021,01,Atividades de polícia judiciária,Atividades de polícia judiciária - Total de inquéritos instaurados,22571,14610,51943,5145,7225,8058,4304,4241,4618,6077,3244,6733,2298,89124
2021,01,Ocorrências envolvendo policiais civis (3),"Ocorrências envolvendo policiais civis (3) - Pessoas mortas em confronto com a polícia civil em
  serviço (8)",0,2,2,0,0,0,0,0,1,1,0,0,0,4
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Pessoas mortas por policiais civis de folga (8),4,0,0,0,0,0,0,0,0,0,0,0,0,4
2021,01,Ocorrências envolvendo policiais civis (3),"Ocorrências envolvendo policiais civis (3) - Pessoas feridas em confronto com a polícia civil em
  serviço",2,6,3,0,0,0,0,1,0,0,0,2,0,11
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Pessoas feridas por policiais civis de folga,6,1,1,0,0,0,0,0,0,1,0,0,0,8
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis mortos em serviço,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis mortos de folga,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis feridos em serviço,7,6,9,0,0,3,0,1,0,0,0,5,0,22
2021,01,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis feridos de folga,2,1,5,1,0,2,0,0,0,1,0,1,0,8
2021,01,Atividades policiais,Atividades policiais - Prisões efetuadas (em flagrante+ por mandado),6829,5769,23106,1880,2919,3689,2153,1826,2345,3293,1280,2882,839,35704
2021,01,Atividades policiais,Atividades policiais - Nº de pessoas presas em flagrante,7226,4472,16010,1504,2370,2562,1326,1037,1627,1991,682,2296,615,27708
2021,01,Atividades policiais,Atividades policiais - Nº de pessoas presas por mandado,2209,1681,9796,662,896,1426,1243,959,954,1639,726,1003,288,13686
2021,01,Atividades policiais,Atividades policiais - Nº de autos de apreensão (art 173 ECA),548,389,1032,125,93,180,93,43,110,119,48,166,55,1969
2021,01,Atividades policiais,Atividades policiais - Nº de infratores apreendidos em flagrante,598,457,1364,149,141,257,109,60,193,170,57,173,55,2419
2021,01,Atividades policiais,Atividades policiais - Nº de infratores apreendidos por mandado,25,71,402,47,26,110,21,46,20,33,20,69,10,498
2021,01,Atividades policiais,Atividades policiais - Nº de revistas pessoais/ identificação (9),846132,475687,1601581,121287,146815,336727,66142,65580,219697,120200,45512,207363,37120,2923400
2021,01,Atividades policiais,Atividades policiais - Armas de fogo apreendidas,631,474,1808,246,243,273,146,106,240,207,66,218,63,2913
2021,01,Atividades policiais,Atividades policiais - Nº de Veículos Recuperados,3506,2213,3816,341,741,640,241,255,486,333,89,575,115,9535
2021,01,Ocorrências envolvendo policiais militares (4),"Ocorrências envolvendo policiais militares (4) - Pessoas mortas em confronto com a polícia militar em
  serviço (8)",76,31,55,9,7,10,4,2,14,2,0,7,0,162
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Pessoas mortas por policiais militares de folga (8A),23,6,4,0,1,0,0,1,1,1,0,0,0,33
2021,01,Ocorrências envolvendo policiais militares (4),"Ocorrências envolvendo policiais militares (4) - Pessoas feridas em confronto com a polícia militar em
  serviço",27,10,20,2,6,3,3,0,4,0,0,2,0,57
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Pessoas feridas por policiais militares de folga,15,6,3,0,1,1,0,0,0,1,0,0,0,24
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos em serviço,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos de folga,0,2,3,0,0,1,0,0,0,0,1,1,0,5
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos em serviço,10,3,13,2,1,1,1,0,1,6,0,1,0,26
2021,01,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos de folga,13,2,10,1,2,1,0,0,1,2,1,2,0,25
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio doloso",148,151,447,86,60,54,35,21,48,47,15,60,21,746
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso",157,162,462,87,62,57,38,22,48,49,16,62,21,781
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio Doloso por acidente de trânsito (10)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso por acidente de
  trânsito (11)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio culposo por Acidente de Trânsito",95,92,519,46,61,76,55,41,57,81,16,65,21,706
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio Culposo (7)",105,106,535,51,62,82,55,41,60,82,16,65,21,746
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Tentativa de homicídio",159,137,528,92,52,73,43,32,55,57,17,74,33,824
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal dolosa",7230,5519,17720,1835,2400,2723,1697,1439,1571,2133,1051,2271,600,30469
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal culposa por Acidente de Trânsito",2493,1882,9582,700,1121,1021,1093,1398,647,783,653,1605,561,13957
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal culposa outras",233,106,311,22,28,53,34,35,60,27,22,24,6,650
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão Corporal Seguida de Morte",4,5,10,1,1,3,2,0,2,0,0,1,0,19
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Latrocínio",16,9,19,5,1,6,2,1,1,1,0,2,0,44
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas de Latrocínio",16,9,19,5,1,6,2,1,1,1,0,2,0,44
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro TOTAL (17)",647,666,1800,160,243,267,147,141,170,340,83,198,51,3113
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro",195,145,423,36,66,70,35,24,40,75,25,44,8,763
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro de Vulnerável",452,521,1377,124,177,197,112,117,130,265,58,154,43,2350
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Extorsão mediante seqüestro (5)",13,14,7,1,1,0,0,1,2,1,0,1,0,34
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Tráfico de entorpecentes",1752,1497,7188,674,945,1202,544,539,568,832,404,1227,253,10437
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo - outros TOTAL(6)",31463,13597,10691,1315,2216,1250,324,291,3041,723,94,1289,148,55751
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo - Outros",30689,13073,10315,1282,2085,1203,309,284,2984,699,86,1237,146,54077
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo de veículos",3343,2443,2033,217,734,258,33,20,228,142,19,375,7,7819
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo a Banco",1,1,4,1,0,1,0,1,0,0,0,1,0,6
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo de Carga",773,523,372,32,131,46,15,6,57,24,8,51,2,1668
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Furto - outros",38890,15212,49188,4774,7454,7803,3779,3170,7469,5125,1803,5939,1872,103290
2021,01,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Furto de veículos",7827,4453,6002,546,1384,1024,265,357,626,549,79,1069,103,18282
2021,01,Exames de Natureza Necroscópica (12),Exames de Natureza Necroscópica (12) - Exames Necroscópicos Realizados - IML,3317,2350,5723,,,,,,,,,,,11390
2021,01,Exames de Natureza Necroscópica (12),Exames de Natureza Necroscópica (12) - Laudos Necroscópicos Expedidos do Ano - IML,2771,2247,5411,,,,,,,,,,,10429
2021,01,Exames de Natureza Necroscópica (12),Exames de Natureza Necroscópica (12) - Laudos Necroscópicos Expedidos do Ano Anterior IML,-,-,-,,,,,,,,,,,-
2021,01,Clínicos e Laboratoriais (12),Clínicos e Laboratoriais (12) - Exames Clínicos Laboratoriais Realizados - IML (14),26264,15699,49112,,,,,,,,,,,91075
2021,01,Clínicos e Laboratoriais (12),Clínicos e Laboratoriais (12) - Laudos Clínicos Laboratoriais Expedidos do Ano - IML (15),25801,15261,47509,,,,,,,,,,,88571
2021,01,Clínicos e Laboratoriais (12),"Clínicos e Laboratoriais (12) - Laudos Clínicos Laboratoriais Expedidos do Ano Anterior -
  IML (16)",-,-,-,,,,,,,,,,,-
2021,01,Criminalísticos (12),Criminalísticos (12) - Exames Periciais Realizados - IC,26351,15285,62190,,,,,,,,,,,103826
2021,01,Criminalísticos (12),Criminalísticos (12) - Laudos Periciais Expedidos do Ano - IC,26828,14902,59660,,,,,,,,,,,101390
2021,01,Criminalísticos (12),Criminalísticos (12) - Laudos Periciais Expedidos do Ano Anterior- IC,-,-,-,,,,,,,,,,,-
2021,01,Exames Outros do IML à Margem do GDL (12) (13),Exames Outros do IML à Margem do GDL (12) (13) - Exames Outros Realizados - IML (14),-,-,-,,,,,,,,,,,-
2021,01,Exames Outros do IML à Margem do GDL (12) (13),Exames Outros do IML à Margem do GDL (12) (13) - Laudos Outros Expedidos do Ano - IML (15),-,-,-,,,,,,,,,,,-
2021,01,Exames Outros do IML à Margem do GDL (12) (13),Exames Outros do IML à Margem do GDL (12) (13) - Laudos Outros Expedidos do Ano Anterior IML (16),-,-,-,,,,,,,,,,,-
